timestamp,open,high,low,close,volume
1700000135,42084.46,42088.67,42080.25,42084.46,4.3092
1700000136,42090.31,42094.52,42086.1,42090.31,1.9664
1700000137,42086.24,42090.45,42082.03,42086.24,3.1136
1700000138,42088.93,42093.14,42084.72,42088.93,0.5098
1700000139,42083.56,42087.77,42079.35,42083.56,9.6433
1700000140,42078.78,42082.99,42074.57,42078.78,3.5717
1700000141,42079.8,42084.0,42075.59,42079.8,8.2528
1700000142,42074.81,42079.02,42070.6,42074.81,0.8999
1700000143,42064.82,42069.02,42060.61,42064.82,6.9232
1700000144,42066.88,42071.09,42062.67,42066.88,6.1323
1700000145,42069.66,42073.87,42065.45,42069.66,8.8487
1700000146,42069.88,42074.09,42065.67,42069.88,6.82
1700000147,42067.24,42071.44,42063.03,42067.24,0.3022
1700000148,42055.88,42060.09,42051.68,42055.88,4.1448
1700000149,42052.51,42056.71,42048.3,42052.51,1.3681
1700000150,42051.08,42055.29,42046.88,42051.08,2.1008
1700000151,42052.18,42056.39,42047.98,42052.18,7.6567
1700000152,42049.36,42053.56,42045.15,42049.36,3.6445
1700000153,42045.84,42050.04,42041.63,42045.84,5.6624
1700000154,42044.04,42048.24,42039.83,42044.04,5.6843
1700000155,42042.89,42047.1,42038.69,42042.89,3.7833
1700000156,42047.31,42051.51,42043.11,42047.31,6.685
1700000157,42045.49,42049.7,42041.29,42045.49,0.1154
1700000158,42046.94,42051.14,42042.73,42046.94,9.4384
1700000159,42047.36,42051.56,42043.15,42047.36,7.1707
1700000160,42052.5,42056.71,42048.3,42052.5,6.278
1700000161,42046.88,42051.09,42042.68,42046.88,6.3163
1700000162,42044.71,42048.91,42040.5,42044.71,2.2958
1700000163,42045.64,42049.85,42041.44,42045.64,4.0124
1700000164,42037.19,42041.39,42032.99,42037.19,5.8247
1700000165,42040.25,42044.46,42036.05,42040.25,7.217
1700000166,42048.6,42052.81,42044.4,42048.6,9.8441
1700000167,42042.34,42046.54,42038.13,42042.34,6.6795
1700000168,42049.74,42053.94,42045.53,42049.74,3.6314
1700000169,42050.26,42054.46,42046.05,42050.26,2.0797
1700000170,42052.89,42057.09,42048.68,42052.89,4.118
1700000171,42046.5,42050.7,42042.29,42046.5,4.6727
1700000172,42046.48,42050.68,42042.28,42046.48,8.9214
1700000173,42043.48,42047.69,42039.28,42043.48,5.1906
1700000174,42044.25,42048.45,42040.04,42044.25,2.5762
1700000175,42051.75,42055.95,42047.54,42051.75,2.5436
1700000176,42056.05,42060.25,42051.84,42056.05,7.6372
1700000177,42052.15,42056.36,42047.95,42052.15,4.3739
1700000178,42046.51,42050.72,42042.31,42046.51,6.6569
1700000179,42053.68,42057.88,42049.47,42053.68,0.4105
1700000180,42054.38,42058.59,42050.18,42054.38,2.4869
1700000181,42047.26,42051.46,42043.05,42047.26,6.7818
1700000182,42051.52,42055.72,42047.31,42051.52,9.4017
1700000183,42051.96,42056.17,42047.76,42051.96,6.2341
1700000184,42055.16,42059.36,42050.95,42055.16,8.1661
1700000185,42055.0,42059.21,42050.8,42055.0,8.8553
1700000186,42052.85,42057.06,42048.65,42052.85,3.92
1700000187,42051.61,42055.81,42047.4,42051.61,2.4463
1700000188,42046.95,42051.16,42042.75,42046.95,4.4669
1700000189,42044.56,42048.77,42040.36,42044.56,7.3549
1700000190,42056.11,42060.32,42051.91,42056.11,5.1218
1700000191,42061.73,42065.94,42057.53,42061.73,1.2685
1700000192,42061.29,42065.5,42057.09,42061.29,8.1806
1700000193,42051.57,42055.78,42047.36,42051.57,1.9559
1700000194,42050.72,42054.93,42046.52,42050.72,3.2703
1700000195,42048.44,42052.64,42044.24,42048.44,8.6139
1700000196,42043.44,42047.64,42039.24,42043.44,8.3197
1700000197,42038.98,42043.18,42034.78,42038.98,2.2969
1700000198,42032.96,42037.16,42028.76,42032.96,4.6506
1700000199,42035.37,42039.58,42031.17,42035.37,6.2875
1700000200,42042.87,42047.08,42038.67,42042.87,6.7899
1700000201,42038.79,42043.0,42034.59,42038.79,6.614
1700000202,42037.58,42041.79,42033.38,42037.58,6.6645
1700000203,42043.63,42047.83,42039.42,42043.63,3.933
1700000204,42040.52,42044.73,42036.32,42040.52,8.7555
1700000205,42042.33,42046.54,42038.13,42042.33,2.8302
1700000206,42041.36,42045.56,42037.15,42041.36,0.1972
1700000207,42039.71,42043.91,42035.5,42039.71,6.9048
1700000208,42041.83,42046.03,42037.62,42041.83,1.2323
1700000209,42038.3,42042.5,42034.09,42038.3,0.7226
1700000210,42035.96,42040.17,42031.76,42035.96,1.7274
1700000211,42030.0,42034.2,42025.8,42030.0,8.1661
1700000212,42027.82,42032.02,42023.62,42027.82,3.3966
1700000213,42024.6,42028.8,42020.4,42024.6,2.6229
1700000214,42022.54,42026.74,42018.34,42022.54,9.4655
1700000215,42029.42,42033.63,42025.22,42029.42,1.8583
1700000216,42026.67,42030.87,42022.47,42026.67,4.8439
1700000217,42027.27,42031.47,42023.06,42027.27,0.738
1700000218,42024.99,42029.2,42020.79,42024.99,4.0038
1700000219,42024.29,42028.5,42020.09,42024.29,5.6613
1700000220,42023.54,42027.74,42019.33,42023.54,9.4414
1700000221,42017.27,42021.47,42013.07,42017.27,4.2128
1700000222,42018.72,42022.92,42014.51,42018.72,2.7471
1700000223,42030.18,42034.38,42025.98,42030.18,5.0621
1700000224,42033.17,42037.38,42028.97,42033.17,1.1539
1700000225,42039.94,42044.15,42035.74,42039.94,7.4799
1700000226,42036.12,42040.33,42031.92,42036.12,1.398
1700000227,42026.69,42030.89,42022.49,42026.69,5.5286
1700000228,42026.66,42030.86,42022.46,42026.66,4.4624
1700000229,42024.67,42028.87,42020.46,42024.67,7.2825
1700000230,42026.71,42030.91,42022.5,42026.71,2.7167
1700000231,42023.65,42027.86,42019.45,42023.65,9.6807
1700000232,42015.63,42019.83,42011.43,42015.63,6.9636
1700000233,42013.64,42017.85,42009.44,42013.64,7.9544
1700000234,42017.14,42021.34,42012.94,42017.14,8.8817
1700000235,42011.65,42015.86,42007.45,42011.65,8.4794
1700000236,42014.31,42018.51,42010.11,42014.31,1.2913
1700000237,42014.43,42018.63,42010.23,42014.43,5.1375
1700000238,42010.76,42014.96,42006.56,42010.76,0.8364
1700000239,42011.06,42015.27,42006.86,42011.06,1.1062
1700000240,42010.15,42014.36,42005.95,42010.15,9.8404
1700000241,42007.29,42011.49,42003.09,42007.29,6.8342
1700000242,42004.06,42008.26,41999.86,42004.06,9.6219
1700000243,42004.89,42009.09,42000.69,42004.89,8.2215
1700000244,42001.13,42005.33,41996.93,42001.13,8.9607
1700000245,41995.6,41999.8,41991.4,41995.6,4.2889
1700000246,41994.62,41998.81,41990.42,41994.62,3.975
1700000247,41993.28,41997.48,41989.08,41993.28,0.7699
1700000248,41999.35,42003.55,41995.15,41999.35,5.3606
1700000249,41996.39,42000.59,41992.19,41996.39,1.8629
1700000250,41986.65,41990.84,41982.45,41986.65,2.5835
1700000251,41984.33,41988.53,41980.13,41984.33,2.2352
1700000252,41979.89,41984.09,41975.69,41979.89,1.1756
1700000253,41979.43,41983.63,41975.23,41979.43,2.8709
1700000254,41978.5,41982.7,41974.3,41978.5,6.2834
1700000255,41976.64,41980.83,41972.44,41976.64,2.2132
1700000256,41976.74,41980.94,41972.54,41976.74,2.1662
1700000257,41976.4,41980.6,41972.2,41976.4,7.8033
1700000258,41982.71,41986.91,41978.51,41982.71,3.065
1700000259,41983.83,41988.03,41979.63,41983.83,8.1927
1700000260,41990.2,41994.39,41986.0,41990.2,3.6605
1700000261,41993.91,41998.11,41989.71,41993.91,0.9195
1700000262,41994.08,41998.28,41989.88,41994.08,7.0589
1700000263,41990.68,41994.88,41986.48,41990.68,2.8736
1700000264,41988.53,41992.73,41984.33,41988.53,8.1912
1700000265,41990.58,41994.78,41986.38,41990.58,6.7514
1700000266,41992.7,41996.9,41988.5,41992.7,4.9909
1700000267,41993.58,41997.78,41989.38,41993.58,8.029
1700000268,41992.13,41996.33,41987.93,41992.13,8.722
1700000269,41985.69,41989.89,41981.49,41985.69,5.1393
1700000270,41985.49,41989.69,41981.29,41985.49,0.3274
1700000271,41983.58,41987.78,41979.39,41983.58,4.404
1700000272,41981.01,41985.21,41976.81,41981.01,5.3075
1700000273,41979.04,41983.24,41974.85,41979.04,8.4603
1700000274,41980.64,41984.84,41976.44,41980.64,4.2859
1700000275,41986.62,41990.82,41982.43,41986.62,9.8383
1700000276,41995.43,41999.63,41991.24,41995.43,6.2625
1700000277,41987.42,41991.61,41983.22,41987.42,1.3252
1700000278,41980.81,41985.0,41976.61,41980.81,8.3043
1700000279,41986.07,41990.27,41981.88,41986.07,0.8877
1700000280,41988.08,41992.28,41983.88,41988.08,5.3368
1700000281,41985.75,41989.95,41981.55,41985.75,6.4317
1700000282,41992.59,41996.79,41988.4,41992.59,7.8181
1700000283,41999.88,42004.08,41995.68,41999.88,3.1322
1700000284,42010.38,42014.58,42006.18,42010.38,6.2441
1700000285,42020.55,42024.75,42016.35,42020.55,6.5959
1700000286,42019.42,42023.62,42015.22,42019.42,8.433
1700000287,42023.3,42027.5,42019.09,42023.3,5.4699
1700000288,42029.1,42033.3,42024.9,42029.1,3.5748
1700000289,42025.02,42029.22,42020.82,42025.02,8.7733
1700000290,42016.44,42020.65,42012.24,42016.44,4.8601
1700000291,42005.47,42009.67,42001.27,42005.47,8.9524
1700000292,42003.76,42007.96,41999.55,42003.76,8.5705
1700000293,41988.17,41992.37,41983.97,41988.17,4.05
1700000294,41980.52,41984.71,41976.32,41980.52,0.761
1700000295,41979.56,41983.76,41975.37,41979.56,9.278
1700000296,41976.87,41981.06,41972.67,41976.87,7.6708
1700000297,41986.33,41990.53,41982.13,41986.33,9.8695
1700000298,41987.57,41991.76,41983.37,41987.57,4.5084
1700000299,41988.61,41992.81,41984.41,41988.61,0.1606
1700000300,41989.27,41993.47,41985.07,41989.27,3.981
1700000301,41989.46,41993.66,41985.27,41989.46,4.906
1700000302,41992.0,41996.2,41987.8,41992.0,8.9961
1700000303,41999.61,42003.81,41995.41,41999.61,4.8596
1700000304,41998.45,42002.65,41994.25,41998.45,3.1494
1700000305,41997.07,42001.27,41992.87,41997.07,7.1411
1700000306,42002.37,42006.57,41998.17,42002.37,0.2712
1700000307,42006.76,42010.96,42002.56,42006.76,6.171
1700000308,42005.49,42009.69,42001.29,42005.49,8.1018
1700000309,41999.92,42004.12,41995.72,41999.92,7.5886
1700000310,42000.55,42004.75,41996.35,42000.55,0.8878
1700000311,42002.93,42007.13,41998.73,42002.93,2.1862
1700000312,42000.67,42004.87,41996.47,42000.67,8.3954
1700000313,41994.91,41999.11,41990.71,41994.91,9.0454
1700000314,41994.39,41998.58,41990.19,41994.39,6.2793
1700000315,41989.91,41994.11,41985.71,41989.91,9.8865
1700000316,41990.13,41994.32,41985.93,41990.13,6.3087
1700000317,41990.33,41994.53,41986.13,41990.33,4.6146
1700000318,41984.76,41988.96,41980.56,41984.76,2.637
1700000319,41980.08,41984.28,41975.88,41980.08,0.9572
1700000320,41973.16,41977.36,41968.97,41973.16,6.5589
1700000321,41972.3,41976.5,41968.11,41972.3,8.7157
1700000322,41968.63,41972.83,41964.43,41968.63,1.3862
1700000323,41972.11,41976.3,41967.91,41972.11,3.3338
1700000324,41973.77,41977.96,41969.57,41973.77,7.8252
1700000325,41975.01,41979.21,41970.82,41975.01,8.1654
1700000326,41979.68,41983.88,41975.49,41979.68,0.5931
1700000327,41980.86,41985.06,41976.66,41980.86,7.6133
1700000328,41984.82,41989.01,41980.62,41984.82,0.9341
1700000329,41981.19,41985.39,41976.99,41981.19,3.2494
1700000330,41975.59,41979.79,41971.39,41975.59,3.8274
1700000331,41976.16,41980.36,41971.96,41976.16,3.3718
1700000332,41981.08,41985.28,41976.89,41981.08,0.397
1700000333,41978.11,41982.31,41973.91,41978.11,2.7008
1700000334,41982.95,41987.15,41978.75,41982.95,1.6837
1700000335,41986.14,41990.34,41981.94,41986.14,3.2934
1700000336,41986.47,41990.67,41982.28,41986.47,0.7931
1700000337,41986.07,41990.27,41981.87,41986.07,8.6363
1700000338,41986.2,41990.4,41982.0,41986.2,4.0292
1700000339,41978.14,41982.34,41973.94,41978.14,4.9922
1700000340,41973.92,41978.11,41969.72,41973.92,1.4228
1700000341,41968.6,41972.8,41964.4,41968.6,0.3702
1700000342,41972.17,41976.37,41967.97,41972.17,9.7177
1700000343,41972.17,41976.36,41967.97,41972.17,8.7421
1700000344,41970.96,41975.15,41966.76,41970.96,3.2601
1700000345,41959.36,41963.56,41955.17,41959.36,3.2129
1700000346,41955.63,41959.82,41951.43,41955.63,2.5764
1700000347,41952.83,41957.02,41948.63,41952.83,1.4359
1700000348,41957.02,41961.22,41952.83,41957.02,9.3703
1700000349,41957.17,41961.36,41952.97,41957.17,8.8159
1700000350,41958.6,41962.79,41954.4,41958.6,8.5171
1700000351,41965.08,41969.27,41960.88,41965.08,9.0368
1700000352,41964.73,41968.93,41960.53,41964.73,9.782
1700000353,41957.02,41961.22,41952.83,41957.02,5.083
1700000354,41947.78,41951.97,41943.58,41947.78,8.9372
1700000355,41935.82,41940.01,41931.62,41935.82,5.6941
1700000356,41927.8,41931.99,41923.61,41927.8,2.0751
1700000357,41916.87,41921.06,41912.68,41916.87,3.6667
1700000358,41915.15,41919.35,41910.96,41915.15,4.4828
1700000359,41918.92,41923.11,41914.73,41918.92,2.2609
1700000360,41917.58,41921.77,41913.39,41917.58,7.8124
1700000361,41919.41,41923.6,41915.22,41919.41,2.532
1700000362,41925.74,41929.93,41921.55,41925.74,0.2764
1700000363,41924.84,41929.03,41920.65,41924.84,5.2596
1700000364,41927.69,41931.88,41923.5,41927.69,4.4671
1700000365,41930.63,41934.82,41926.44,41930.63,2.7401
1700000366,41941.52,41945.71,41937.32,41941.52,6.4319
1700000367,41953.57,41957.77,41949.38,41953.57,6.985
1700000368,41970.27,41974.47,41966.08,41970.27,4.9764
1700000369,41968.31,41972.5,41964.11,41968.31,9.8269
1700000370,41978.8,41982.99,41974.6,41978.8,4.1411
1700000371,41984.06,41988.26,41979.86,41984.06,1.0952
1700000372,41987.58,41991.78,41983.38,41987.58,0.6994
1700000373,41987.14,41991.34,41982.94,41987.14,1.4372
1700000374,41983.74,41987.94,41979.55,41983.74,6.8401
1700000375,41984.93,41989.13,41980.73,41984.93,9.1139
1700000376,41980.66,41984.85,41976.46,41980.66,5.7274
1700000377,41969.81,41974.01,41965.61,41969.81,1.2626
1700000378,41967.99,41972.18,41963.79,41967.99,0.5807
1700000379,41974.98,41979.18,41970.78,41974.98,4.9759
1700000380,41972.22,41976.42,41968.02,41972.22,2.5991
1700000381,41971.73,41975.93,41967.53,41971.73,9.7493
1700000382,41970.53,41974.72,41966.33,41970.53,7.4395
1700000383,41970.15,41974.35,41965.96,41970.15,0.6536
1700000384,41967.93,41972.13,41963.74,41967.93,6.6377
1700000385,41964.12,41968.32,41959.93,41964.12,8.7205
1700000386,41965.67,41969.86,41961.47,41965.67,9.4396
1700000387,41958.85,41963.05,41954.65,41958.85,2.2899
1700000388,41946.07,41950.26,41941.87,41946.07,6.4334
1700000389,41940.72,41944.91,41936.52,41940.72,4.0329
1700000390,41945.66,41949.86,41941.47,41945.66,7.5624
1700000391,41958.24,41962.44,41954.05,41958.24,6.1295
1700000392,41961.48,41965.68,41957.29,41961.48,0.1915
1700000393,41969.82,41974.02,41965.63,41969.82,6.4565
1700000394,41981.02,41985.22,41976.82,41981.02,9.7655
1700000395,41984.3,41988.5,41980.1,41984.3,4.3758
1700000396,41987.7,41991.9,41983.5,41987.7,7.5466
1700000397,41985.08,41989.28,41980.88,41985.08,1.8136
1700000398,41983.44,41987.64,41979.25,41983.44,0.2194
1700000399,41992.3,41996.49,41988.1,41992.3,0.3746
1700000400,41989.97,41994.17,41985.77,41989.97,5.7696
1700000401,41987.61,41991.81,41983.41,41987.61,2.9481
1700000402,41993.85,41998.05,41989.65,41993.85,4.491
1700000403,41987.92,41992.12,41983.72,41987.92,6.5556
1700000404,41977.3,41981.5,41973.11,41977.3,9.8468
1700000405,41978.16,41982.36,41973.96,41978.16,4.3825
1700000406,41978.13,41982.33,41973.93,41978.13,2.951
1700000407,41983.32,41987.51,41979.12,41983.32,1.0051
1700000408,41980.98,41985.18,41976.78,41980.98,3.2413
1700000409,41979.6,41983.79,41975.4,41979.6,1.4143
1700000410,41976.11,41980.3,41971.91,41976.11,6.6601
1700000411,41972.47,41976.67,41968.27,41972.47,7.9106
1700000412,41973.89,41978.09,41969.69,41973.89,1.4521
1700000413,41981.05,41985.25,41976.85,41981.05,3.9507
1700000414,41982.78,41986.97,41978.58,41982.78,2.232
1700000415,41983.05,41987.25,41978.85,41983.05,9.6835
1700000416,41983.03,41987.23,41978.83,41983.03,0.7228
1700000417,41981.87,41986.06,41977.67,41981.87,5.8725
1700000418,41986.37,41990.57,41982.18,41986.37,3.5719
1700000419,41984.72,41988.92,41980.52,41984.72,6.9954
1700000420,41977.77,41981.97,41973.57,41977.77,1.5574
1700000421,41971.15,41975.35,41966.96,41971.15,1.2523
1700000422,41963.08,41967.27,41958.88,41963.08,8.4024
1700000423,41959.79,41963.99,41955.59,41959.79,2.5969
1700000424,41959.08,41963.28,41954.88,41959.08,6.466
1700000425,41955.31,41959.51,41951.11,41955.31,2.9014
1700000426,41950.4,41954.59,41946.2,41950.4,2.5314
1700000427,41958.13,41962.33,41953.94,41958.13,6.012
1700000428,41964.49,41968.68,41960.29,41964.49,6.122
1700000429,41957.54,41961.73,41953.34,41957.54,2.1242
1700000430,41954.87,41959.07,41950.68,41954.87,2.7504
1700000431,41946.79,41950.98,41942.59,41946.79,7.38
1700000432,41949.53,41953.73,41945.34,41949.53,2.7814
1700000433,41953.43,41957.62,41949.23,41953.43,8.6668
1700000434,41954.11,41958.3,41949.91,41954.11,1.8533
1700000435,41949.75,41953.95,41945.56,41949.75,7.4245
1700000436,41950.04,41954.23,41945.84,41950.04,3.2079
1700000437,41947.73,41951.92,41943.53,41947.73,1.3245
1700000438,41952.95,41957.15,41948.75,41952.95,2.3236
1700000439,41959.97,41964.16,41955.77,41959.97,6.1067
1700000440,41965.96,41970.16,41961.76,41965.96,0.6154
1700000441,41969.93,41974.13,41965.74,41969.93,7.5419
1700000442,41973.17,41977.37,41968.97,41973.17,1.7464
1700000443,41975.57,41979.77,41971.38,41975.57,8.3472
1700000444,41979.74,41983.94,41975.54,41979.74,8.8359
1700000445,41985.94,41990.14,41981.74,41985.94,3.0236
1700000446,41989.61,41993.81,41985.41,41989.61,6.5112
1700000447,41993.43,41997.63,41989.23,41993.43,6.998
1700000448,41998.48,42002.68,41994.28,41998.48,4.5799
1700000449,41997.2,42001.4,41993.0,41997.2,1.2575
1700000450,41995.82,42000.02,41991.62,41995.82,5.6631
1700000451,41998.79,42002.99,41994.59,41998.79,0.1902
1700000452,41999.2,42003.4,41995.0,41999.2,5.3382
1700000453,42006.59,42010.79,42002.39,42006.59,7.4731
1700000454,42007.74,42011.95,42003.54,42007.74,1.5832
1700000455,42009.91,42014.11,42005.71,42009.91,8.6937
1700000456,42014.53,42018.73,42010.33,42014.53,3.9779
1700000457,42013.34,42017.54,42009.14,42013.34,7.6758
1700000458,42010.28,42014.48,42006.08,42010.28,3.8681
1700000459,42017.48,42021.68,42013.27,42017.48,8.9384
1700000460,42025.0,42029.2,42020.79,42025.0,3.9651
1700000461,42030.2,42034.4,42026.0,42030.2,4.9929
1700000462,42027.19,42031.39,42022.98,42027.19,8.9295
1700000463,42036.63,42040.84,42032.43,42036.63,3.1775
1700000464,42034.74,42038.94,42030.54,42034.74,3.4862
1700000465,42028.5,42032.7,42024.3,42028.5,6.4543
1700000466,42020.53,42024.74,42016.33,42020.53,5.3438
